date,days,avgCwtX1,avgCwtX2,avgCwtX3,avgCwtX4,avgCwtX5,avgCwtX6,avgCwtX7,avgCwtX8,avgCwtX9,avgCwtX10,avgCwtX11,avgCwtX12,avgCwtX13,avgCwtX14,avgCwtX15,avgCwtX16,avgCwtX17,avgCwtX18,avgCwtX19,avgCwtX20,waterColY
25/12/2017,207,539.4372103,616.2933596,640.7532987,623.3096671,592.6593386,564.8236108,530.7258606,475.3905978,394.9621496,301.3921824,215.284573,149.9709823,105.8066454,77.39802046,60.23968183,50.85312552,45.07225516,39.46977061,33.76800863,28.78995396,7.88534584
26/12/2017,208,437.35833,505.046414,532.659924,528.0120344,515.2424577,505.9452041,487.779217,444.8398128,371.8382639,278.7786355,187.9447695,118.3375647,73.8048907,48.47912111,34.82218374,27.41088119,23.17161449,20.03044088,16.70572018,13.33136437,7.894481926
27/12/2017,209,415.4335402,480.4264855,507.5321999,503.4301953,490.526343,481.3961274,465.1034087,427.308931,363.4896311,282.1377022,202.5019294,140.4290542,95.63865337,61.85392565,36.83268677,21.02831719,13.58801043,10.95487936,9.758166583,8.612020181,7.914032293
28/12/2017,210,438.0113211,504.1057876,529.5975164,522.4500308,505.7288508,490.1436342,465.8644835,420.3857644,350.5592053,267.268649,190.3216038,132.9095641,92.75390701,63.20135815,41.76190295,29.01194012,23.31420454,20.50988994,17.61947518,14.30532132,7.938271666
29/12/2017,211,389.1800654,446.1026068,468.3004601,465.2871084,458.5350449,454.6223164,440.6017748,403.2635512,338.3939932,255.301639,174.0056246,110.8259157,68.63501884,42.0864331,25.93986175,17.20514555,13.22946838,11.17646193,9.436996353,7.821893012,7.95106424
30/12/2017,212,472.0762454,540.250376,564.0623066,553.3181178,534.4200449,517.745566,489.9713549,437.4595327,357.9328505,263.0505535,173.7929757,107.2307822,65.58191566,41.25475976,27.20253133,19.47536297,15.89469133,14.2923535,12.73914467,10.89340694,7.953350987
31/12/2017,213,353.6216889,405.6170728,424.7806957,419.6480435,412.3006421,412.4223062,407.8106277,383.873087,334.7511903,266.605119,196.5081731,139.7199607,97.00686965,63.66313529,38.90756969,23.62882201,16.52440326,13.61681439,11.63026205,9.651751801,7.978423787
01/01/2018,214,353.1024564,403.0429958,418.5894985,408.3384696,395.6984693,393.2400805,389.070731,365.9161564,315.8014074,245.7432019,175.7007863,121.806329,83.30256716,53.46891453,30.57983751,16.07300616,9.373762694,7.275906818,6.433687473,5.606277675,7.99782744
02/01/2018,215,395.0773285,454.4172822,476.630451,470.0557373,458.5694529,452.8465816,439.9287032,404.5165023,341.2222886,258.9707638,178.8457135,117.6242995,76.0036826,48.41489188,31.31540359,23.02898587,20.15000183,18.58048174,16.06704615,12.46278656,8.017269507
03/01/2018,216,404.7317518,464.3250522,485.9361626,477.7340153,463.5600905,455.9026322,443.0666493,408.6440555,345.472053,261.7984992,179.2634116,116.6333793,75.19935453,47.25356665,28.12695433,16.66802154,11.35107805,9.139268191,7.588979227,6.160806554,8.029187107
04/01/2018,217,346.9622973,396.0024461,413.0687381,408.5565565,404.824298,408.1869036,403.5909832,376.1756068,321.18673,246.9667751,172.5132637,114.7614923,76.58194254,51.33003179,34.28227011,23.53920449,17.44668929,13.90654786,11.19324715,9.177178514,8.03346424
05/01/2018,218,431.5522642,495.6098367,520.3032729,513.2304779,494.3689831,471.261643,434.8543058,376.7320195,297.5589435,208.8450541,128.6788348,70.49409,35.92804082,18.5295651,10.75393474,7.721047756,6.776999228,6.405939514,5.893066114,5.193948428,8.04496424
06/01/2018,219,426.1163119,492.5465592,521.7919353,520.863232,508.1596526,490.977979,460.8464674,408.0877029,332.4276337,246.1851517,169.5913974,115.4660816,80.41851812,56.15645692,38.69969445,26.76984068,18.85584412,13.19451737,8.896670519,6.129310974,8.063905613
07/01/2018,220,444.1069495,510.777065,536.2253557,530.2129011,517.9403616,507.9077731,484.5127728,433.5471569,353.5538534,257.559548,168.8740395,104.9096514,67.28965695,47.14393203,35.86415436,28.88612276,23.94480855,19.26734516,14.34807868,9.946518255,8.07642744
08/01/2018,221,369.7441149,428.3553797,453.7028771,452.8943389,446.2607208,442.274097,429.5342345,395.4494383,335.2699149,257.466317,181.6611066,123.0796078,82.55748758,54.92065115,36.52110542,24.98737267,18.15690993,13.55748977,9.764956407,6.770529998,8.09424584
09/01/2018,222,378.6293847,435.0310457,456.4613001,451.8395546,445.9010286,448.5093444,443.4178713,414.0384536,356.3652027,279.1843952,200.0715368,134.972555,88.18301036,56.57126858,36.86256234,26.24547636,20.8888412,17.17366531,13.37860356,9.69777408,8.107977893
10/01/2018,223,418.3001749,478.3313585,499.5157855,492.485014,482.2440865,477.9869664,466.4866023,431.2960726,364.9556507,275.0451911,184.2062753,115.4212085,73.01760608,48.44374613,34.23286728,26.28049622,21.89209929,18.22607139,14.24626199,10.51350479,8.121360187
11/01/2018,224,408.8785544,468.1433925,489.787245,485.3067007,479.677469,480.5227112,472.6230032,438.8597951,371.4103633,278.5914413,183.756115,109.3497705,62.18467772,35.98520653,22.29594155,15.55229232,12.64352636,11.3517469,10.1509852,8.70286138,8.136055587
12/01/2018,225,387.4200235,444.6883949,467.5154852,466.6469293,465.3732927,468.5372493,459.7700494,425.7868037,363.8886247,283.414394,205.1531199,146.1494569,106.6708671,80.8005168,64.31127839,53.9498319,45.93200221,36.8418666,26.45325855,17.09908878,8.147250274
13/01/2018,226,396.4951719,457.9536676,484.8809043,486.7430361,484.4424159,483.3926068,470.5487294,434.9299757,372.6039535,289.6397275,203.5475453,133.6142803,87.88087256,62.16554118,49.34483236,43.43144401,38.94618051,32.24700396,23.44490772,15.36097394,8.163064886
14/01/2018,227,398.393024,457.3878042,480.5233435,477.2369314,470.5436037,469.6517132,461.7846462,431.3043232,370.1643996,285.1228424,197.2823489,127.8430508,80.98573119,50.69585422,32.6255958,23.60921946,20.60106332,19.13327096,16.56066856,12.88601853,8.19118264
15/01/2018,228,411.6848971,477.3033981,506.8280592,507.6277472,500.8762471,494.2121841,475.8369972,432.9525852,360.2767248,265.7205656,171.6875042,100.7217666,57.42735971,32.57938848,17.885699,9.825635571,6.498626708,5.527894198,5.043841766,4.581197216,8.191400093
16/01/2018,229,406.0147619,467.6715306,493.3560378,492.9325887,489.6668719,489.12742,475.1496145,433.7525504,361.7931418,269.8388143,180.1772271,113.413148,72.84292696,49.4944735,35.94620974,29.13174488,26.28978868,23.74441831,19.7619494,14.77942384,8.20986424
17/01/2018,230,478.9417933,547.0300924,570.3665034,561.5016855,549.5765116,542.6463909,519.6112673,463.6367259,375.6835695,273.6352607,184.6305343,126.5217151,95.82885871,81.69090549,76.0142665,71.75107604,63.57601657,50.52060447,35.31168329,22.01920032,8.20986424
18/01/2018,231,358.3939116,414.4496288,439.3027354,441.617036,442.1483666,446.4006764,440.3520366,410.032227,349.2082618,264.9279582,177.8535553,108.7536053,63.26602381,35.82879556,19.83166204,11.36938215,7.829400484,6.556814412,5.725093214,4.938284451,8.22402744
19/01/2018,232,376.9935484,435.0099816,458.9997561,457.1102056,451.1570476,449.4695891,437.9600771,402.1423051,337.7883445,253.9526231,171.461751,109.1334624,69.51172084,45.22037756,30.45460738,22.4336943,18.5308507,15.70683526,12.37153471,8.901491411,8.224241787
20/01/2018,233,459.3334228,528.3244473,554.2318773,547.2243906,535.3234442,528.4596956,511.2361515,469.0111924,398.1691531,308.6902258,221.2044661,153.6560705,109.5865725,83.35473481,68.7514165,60.15215278,52.16953613,41.86838587,29.84155406,19.00824128,8.244591735
21/01/2018,234,413.91444,473.2298672,492.8875651,483.4308431,473.368495,476.1287578,473.117078,442.9615762,377.4308962,284.8069834,188.1350156,111.5439017,63.69888814,38.72922545,27.04149324,21.54231364,18.32766415,15.41663621,12.14212714,9.000746674,8.244606366
22/01/2018,235,469.4004703,542.0352628,570.9121807,565.8294934,555.210831,550.0351282,533.4893816,487.4285144,407.2828052,304.223419,202.9451149,127.2495603,81.74485801,56.3438237,41.48780983,31.88933929,25.13651366,19.36344023,13.82050856,9.268909591,8.259864387
23/01/2018,236,423.678367,489.8922247,517.0384305,514.725539,509.246162,509.7976666,501.1448258,468.382551,403.5949601,313.2285724,219.4082936,145.0524448,94.92198459,62.52362462,42.57817238,31.17638085,24.483473,19.1267577,14.20560919,10.20366139,8.277164387
24/01/2018,237,359.8362661,416.6095246,442.996205,448.5679639,454.0904112,463.7723328,463.0007939,438.5838716,384.3649687,305.8878128,221.335218,150.224262,99.79846278,66.04540436,44.38537845,32.1905782,25.60993965,20.58328692,15.34952009,10.67331023,8.283468987
25/01/2018,238,381.8429646,442.7564981,470.5132798,474.5156899,477.9920025,488.4742916,489.9872582,464.2700023,402.307456,310.9553144,213.7078011,135.8857051,85.84190008,57.69774937,43.13539818,36.350683,32.32354568,28.00282563,22.68389082,17.04404547,8.28594584
26/01/2018,239,464.7754611,537.1484525,564.6190673,555.0505641,536.3812617,523.3565651,504.7510195,468.3791978,413.2604214,345.3951522,277.6805687,220.5648247,176.2344254,146.1101781,128.681525,116.437447,101.7147423,80.65186473,56.41246303,35.67954503,8.296800093
27/01/2018,240,441.3702233,508.282597,534.0119863,528.2180031,518.3086999,514.833558,500.7785369,459.8548438,387.7217443,295.5461507,206.2292741,139.0652578,97.52129843,73.90434644,60.41453454,51.64905438,43.56297389,34.14927891,24.04095035,15.54525597,8.302482387
28/01/2018,241,441.7539534,507.590348,532.1418067,526.8947131,521.2857012,523.7392855,515.0102854,477.0297332,403.410148,304.8411942,207.3258285,134.0880619,89.88879607,64.61761714,50.51309915,42.93130369,37.36604032,30.53592814,22.10126791,14.25736081,8.31654584
29/01/2018,242,385.231614,445.8735644,471.083816,468.9809358,462.8981523,463.8948462,459.4928879,432.6863606,375.0365908,293.7337124,210.4358164,143.7165325,96.43212635,63.3565369,41.69677469,29.79860038,24.36935529,20.77670105,16.44869226,11.69774789,8.32044584
30/01/2018,243,359.2624557,409.3682337,427.2495285,425.9963918,430.3072865,444.4057665,449.1226934,426.4478964,369.3018604,284.5208856,192.4490992,115.5491681,63.79460399,33.89715487,18.38619885,11.05274352,8.058786571,6.81125811,5.922531847,5.118260656,8.32687856
31/01/2018,244,332.1737234,386.5109274,413.0253324,420.1799185,426.9003696,436.7612735,435.6942383,411.2042465,358.237001,283.0193252,204.0800876,141.151835,98.25652636,68.15957198,47.3128799,34.61509985,27.62005075,22.56096597,17.37173075,12.31036709,8.33004584
01/02/2018,245,430.6340653,490.7428058,510.4780304,502.3496825,494.8601634,497.5031324,491.0659775,456.3648978,387.0352593,292.1542951,195.0245806,119.9199798,73.80469235,48.99291286,35.91091617,28.46146329,23.19156145,18.4930526,14.05433339,10.31646505,8.337775027
02/02/2018,246,396.5600593,454.9676806,476.5628326,472.0332085,466.394436,466.60271,454.8708871,417.177906,354.0418916,278.9124267,210.002265,158.4046735,123.7810974,99.49047681,80.99609382,65.92534531,52.08548819,38.72749552,27.69905608,20.96857667,8.338507797
03/02/2018,247,395.6697434,456.7707083,483.3840023,484.6476765,481.7412551,481.2202261,469.6900908,434.4571677,372.3813154,291.5335013,210.3802188,146.8255318,105.2264144,79.69940184,63.65371394,52.79775956,43.7226596,34.07383792,23.95401224,15.43987805,8.339761227
04/02/2018,248,416.7654616,478.2846751,501.5374166,497.7231605,493.4607627,496.5103199,488.8648765,453.7998307,385.3939472,293.5095153,201.341062,129.4553772,82.19154602,53.09325013,35.67337595,26.07993745,21.08388147,17.50426213,13.69620174,9.925431797,8.346511427
05/02/2018,249,343.2945736,393.8789651,414.6316807,416.5985817,421.4512404,434.7066133,440.6993394,422.9073698,372.0213594,292.0008711,203.1582109,129.6573638,79.98475581,48.72194525,30.25328521,21.24374766,17.73348918,15.88523278,13.537805,10.59102837,8.35684584
06/02/2018,250,354.9503918,411.0692737,437.3727184,442.7810844,446.9009757,456.0749639,457.1681311,434.0508952,377.9669688,295.0802181,206.9427373,135.7283286,86.63056338,53.2698281,30.91169816,17.64860121,11.14194295,8.189388315,6.445457419,5.229691467,8.360847427
07/02/2018,251,408.9597582,469.0804226,490.8494434,484.5262404,477.231962,480.0220882,475.6681009,444.7910418,378.1093491,282.0918488,180.0238682,98.2541116,48.08052742,23.7770751,14.14296466,10.84088411,9.803681142,9.196077127,8.166984288,6.839488866,8.36568264
08/02/2018,252,380.1669199,440.9608629,468.817701,471.7729924,471.8105768,478.3644166,476.6917836,448.9139404,386.244839,295.4685624,199.5361065,123.5988576,75.2257642,45.59891234,26.62033798,15.57919928,10.54426327,8.669338763,7.498599509,6.341476106,8.36568264
09/02/2018,253,383.3588709,450.2895735,485.1692845,495.2304755,502.3525376,513.7744599,514.6098953,488.5137473,426.9169418,335.228403,235.5754759,153.1794954,95.68400776,56.65762892,31.29527963,17.71715744,12.53954631,10.795392,9.399416277,7.752433369,8.36568264
10/02/2018,254,379.483636,446.3312167,481.4924087,492.4300296,500.8560464,512.325384,510.3498907,479.8966396,415.5567003,326.1459625,235.7155926,167.0433725,121.176358,87.83757665,62.5159501,45.03145368,34.28247759,26.79948326,20.07454376,14.1855778,8.36568264
11/02/2018,255,426.5914917,489.3338059,512.0894493,505.9599401,498.0341756,497.0287143,486.2677164,448.719835,378.372977,284.1249507,189.0869189,116.2473331,71.52013827,46.37584383,31.16742661,21.12556053,15.47515465,12.92035024,11.45431033,10.03537578,8.36644584
12/02/2018,256,379.8626522,447.386923,483.9784179,496.4615981,505.7976144,519.2878122,521.7261381,495.5222278,431.2937497,335.7383536,232.8570546,148.587462,90.30512624,52.08203657,28.33828817,15.66236519,10.56878827,8.804501955,7.744809871,6.884843458,8.36568264
13/02/2018,257,383.6659184,450.8719658,485.4282721,494.1064248,498.9709983,506.7699591,501.3353341,466.8602283,397.8397741,303.8183251,207.8690089,133.5310215,86.40364764,57.32032862,39.10579819,29.67292004,26.53415993,25.1085497,22.40363664,18.04869524,8.36568264
14/02/2018,258,362.1668795,424.6605624,457.4966955,469.3103318,480.6837934,494.9517085,495.510972,466.3328934,400.6105417,306.1112053,205.6231441,123.988718,70.71164315,40.27038409,23.97875047,15.72241251,11.62652708,9.245823578,7.502921647,6.339566441,8.36568264
15/02/2018,259,367.1543398,429.1211174,459.7956589,468.2453297,477.5587827,493.6193515,499.0667795,476.9064968,417.9099272,326.7126489,226.1871144,144.5355019,90.74192393,55.9528533,33.45881021,20.7551977,15.21046281,12.78619782,10.63579345,8.479829708,8.3639724
16/02/2018,260,364.2774858,428.9621379,463.6748211,475.2994989,484.2427772,497.4650498,500.3358618,476.4069039,416.5247593,325.3066214,224.7806176,141.1611095,85.34931772,52.11010682,33.40322043,23.74352594,19.24529895,16.40701967,13.30822088,10.09406333,8.3639724
17/02/2018,261,396.426763,464.194556,499.2082392,510.2586447,519.6835349,533.0152528,533.8844837,505.1025335,438.3604492,340.5923019,235.1891867,148.3829219,89.91018991,53.61453864,32.76895912,22.29090963,17.68744079,15.19442305,12.76778227,10.4222558,8.3639724
18/02/2018,262,390.8660446,460.4964747,497.1868408,506.9831515,510.892295,515.6155492,507.290106,471.9911659,404.6083553,312.9815346,218.9727543,144.0851971,92.368646,57.15717649,34.02413847,20.96580133,15.09382249,12.5702442,10.76713086,9.132594881,8.363438227
19/02/2018,263,366.4382182,430.4318378,463.3377748,472.69953,479.912861,491.6065399,493.5629305,469.4606874,410.2279355,321.6514078,226.0013101,147.6044052,93.1017896,56.16041146,31.81726814,17.98703278,11.9951614,9.691115009,8.166642487,6.838924831,8.363438227
20/02/2018,264,400.1138106,468.3169931,501.1417998,506.918873,511.5382967,524.790889,528.466519,503.0296245,439.615265,344.4441192,239.8257547,151.8760568,91.88694045,55.64695427,34.75694811,23.41783345,17.98456136,14.98848867,12.37248903,9.847905497,8.363438227
21/02/2018,265,349.6585949,413.956661,450.0716587,464.2864786,475.2082911,487.8487551,489.2213284,465.4527253,409.2935225,325.2962294,233.7045977,158.4021138,107.5985273,75.85546334,56.56090442,45.17432573,37.73559944,30.92874585,23.50096264,16.69482929,8.364847827
22/02/2018,266,372.6769852,437.5116184,470.8309773,480.0758849,486.4839354,496.8859656,497.4510438,473.0513733,415.4043353,329.1931823,235.2389875,157.423408,102.3021497,62.90912558,35.46932917,19.41824526,12.41369678,9.873136197,8.349452455,6.926243886,8.367483307
23/02/2018,267,379.7477405,449.1731598,486.8934427,497.9026715,502.853067,510.2643785,507.3298446,478.9067667,417.2214243,327.559292,230.6554491,149.9899159,93.57334951,55.56095005,30.5338517,16.38130163,10.5564443,8.885910751,8.070882791,7.10158828,8.372907347
24/02/2018,268,419.5980591,487.0336685,517.2688713,521.0362065,525.1224351,536.1230655,533.5983165,499.1216169,426.150107,323.2636917,215.9705527,132.022487,80.58123058,53.7241122,39.89006331,31.93314937,26.63108938,21.93363029,16.94591006,12.40605519,8.372907347
25/02/2018,269,358.8325067,422.6270905,457.4298141,470.774294,483.2870398,500.0922587,504.5703587,480.7096424,421.3870219,333.9920474,242.2333507,169.4284731,118.5857706,81.70276855,54.55950977,37.06779092,27.32019754,21.34107178,16.80872097,13.33943531,8.372907347
26/02/2018,270,362.6317916,426.6554159,459.4488846,467.5752004,472.9919247,483.4828958,483.5762167,457.7254965,399.3114097,314.6181751,223.5921097,147.9492476,94.74997211,59.24329063,35.79530413,21.79974071,15.01404902,12.09098207,10.21434495,8.554863745,8.372907347
27/02/2018,271,407.8595306,478.3584929,513.0510251,519.7149784,522.8105717,530.0396069,523.9238441,488.2809081,417.0287932,317.5267558,212.9141329,129.0529277,74.47786071,42.12710965,23.61145043,14.39653287,11.10393406,10.2402026,9.307195596,7.815337476,8.372907347
28/02/2018,272,381.6210824,443.7848506,472.1196704,475.2871662,477.3611376,486.9285593,488.6672029,464.8715178,406.5940342,318.6172137,221.9947587,141.4124331,86.52605779,52.78117578,32.80306011,22.05979608,16.85768497,13.79080785,10.94792843,8.30890885,8.370474987
01/03/2018,272.9999868,390.4473642,442.2420778,483.090418,488.1622987,493.2632307,502.9288689,502.0643313,467.9365663,409.3047687,304.2879577,212.3125146,144.7599481,91.99717779,59.67926975,42.55118556,31.80479358,24.58566157,18.20181032,14.49941289,11.13084944,8.36110496
02/03/2018,273.9999879,391.9104363,441.5432978,483.5269265,487.9446548,492.7983018,502.1326884,501.2420656,466.24289,408.9693031,300.0828495,210.5009392,145.7707468,93.1084968,60.58586716,43.8787598,33.18313107,25.80002824,19.05295682,15.06752873,11.46605096,8.35896016
03/03/2018,274.9999921,393.3436051,440.7998196,483.9449805,487.7192369,492.3341418,501.3323275,500.4708096,465.0011291,409.1909561,296.1960784,209.2558465,147.4825786,94.86689363,61.80572609,45.34888524,34.65849044,27.10706765,20.01861748,15.70896357,11.84062792,8.347520683
04/03/2018,275.999994,394.7152337,440.0345841,484.3377422,487.4876103,491.8647934,500.5216033,499.7444994,464.3652823,410.0753172,292.8807702,208.7848941,150.0245756,97.39158636,63.38354919,46.95970109,36.22113551,28.4980021,21.10171364,16.42456651,12.25454603,8.34494176
05/03/2018,277,407.4987232,433.7235705,482.7370444,482.7370444,486.7886341,497.4216112,496.1650297,441.8470358,386.0580554,248.0568131,112.7554754,65.39437637,30.9337482,22.09553519,18.38967159,16.52007751,16.20374276,15.42590179,18.55520466,15.04447237,8.34282744
06/03/2018,278,407.4987232,433.7235705,488.0929789,488.0929789,492.167954,496.8504381,496.1650297,448.1118253,395.1304585,277.2829274,211.497454,166.0610313,76.41308385,59.47936476,47.25440793,47.25440793,47.25440793,18.93663408,11.51085571,9.603708632,8.34282744
07/03/2018,279.0000036,398.1594304,437.8163548,485.2761771,486.72832,490.3101349,497.9219254,497.7254307,467.1961735,417.3524248,288.4055796,213.508177,163.4289284,110.4455525,70.61641312,52.58014512,41.32027798,33.07894055,25.08537237,19.03480205,13.7364328,8.341992627
08/03/2018,280.0000079,399.0204479,437.1453248,485.4729198,486.4126833,489.6631239,496.9251197,497.0084467,469.2124024,420.7196073,288.5573542,216.6696044,169.2214268,116.0895177,73.70775671,54.61737717,43.09468211,34.7025396,26.64646234,20.06267857,14.31315383,8.34166016
09/03/2018,281,407.4987232,433.7235705,482.7370444,482.7370444,486.7886341,495.6024494,496.7362029,490.3362804,465.8559558,314.2775392,240.7235683,190.0696706,144.3729356,59.47936476,47.25440793,16.90150693,15.40084553,10.37116197,9.989732559,9.603708632,8.337861227
10/03/2018,282,407.4987232,433.7235705,489.9121407,489.9121407,492.167954,496.8504381,496.1650297,484.6503243,423.0526672,286.3553305,240.7235683,232.7206886,195.0268333,138.8288401,136.7641147,128.7612349,66.22340713,57.41463938,47.25440793,18.55520466,8.33550104
11/03/2018,283,407.4987232,433.7235705,484.5328208,484.5328208,490.3487921,497.4216112,496.1650297,484.6503243,423.0526672,277.2829274,211.497454,139.2112239,76.41308385,41.06023179,21.5669151,16.71308948,15.59385749,10.37116197,9.989732559,9.603708632,8.328765427
12/03/2018,284,396.5915638,433.7235705,489.7693474,485.8016475,487.1059922,491.164482,490.4790737,448.1118253,423.0526672,286.3553305,240.7235683,190.0696706,152.3758153,103.9761529,57.41463938,57.41463938,47.25440793,33.93610931,15.04447237,9.989732559,8.328378984
13/03/2018,284.9999802,400.9551783,434.4374502,485.0502599,483.427876,483.9387728,489.3383825,490.9219599,472.6101824,430.7870072,293.1721257,232.9727933,196.5973956,140.1392589,89.90493972,64.29061654,51.65020879,43.16730091,35.64400991,26.22431817,17.77118905,8.326720347
14/03/2018,286,396.5915638,433.7235705,489.7693474,485.8016475,487.1059922,491.164482,490.4790737,484.6503243,447.6404207,314.2775392,240.7235683,232.7206886,152.3758153,103.9761529,57.41463938,57.41463938,47.25440793,47.25440793,18.55520466,12.98646085,8.325845123
15/03/2018,287,409.859451,433.7235705,485.8016475,485.8016475,487.1059922,491.164482,490.4790737,484.6503243,447.6404207,314.2775392,249.7959714,232.7206886,152.3758153,130.8259603,66.22340713,57.41463938,57.41463938,57.41463938,47.25440793,47.25440793,8.32562744
16/03/2018,288,409.859451,433.7235705,485.8016475,485.8016475,469.8673278,472.8061536,490.4790737,466.4347892,429.3174567,314.2775392,249.7959714,232.7206886,195.0268333,138.8288401,136.7641147,136.7641147,128.7612349,85.09978002,57.41463938,57.41463938,8.322647827
17/03/2018,288.9999863,400.3295147,432.6777133,482.5228075,478.2234737,475.1868961,478.972016,480.6444968,465.3653712,426.3466754,292.8007703,239.1779591,207.4974181,146.6943369,97.96805482,70.328077,57.38122378,48.96080919,42.43343422,31.58904082,20.69453804,8.322547427
18/03/2018,290,396.5915638,433.7235705,485.8016475,485.8016475,487.1059922,491.164482,490.4790737,466.4347892,429.3174567,286.3553305,240.7235683,232.7206886,152.3758153,138.8288401,101.9114275,66.22340713,57.41463938,57.41463938,47.25440793,15.04447237,8.31234176
19/03/2018,291,407.4987232,433.7235705,489.7693474,489.7693474,487.1059922,491.164482,490.4790737,484.6503243,429.3174567,286.3553305,240.7235683,190.0696706,152.3758153,87.1645054,57.41463938,47.25440793,47.25440793,47.25440793,33.93610931,16.68561059,8.311002747
20/03/2018,292,380.1378504,422.8164111,444.8848106,444.8848106,446.1891553,448.2184002,447.6757851,441.8470358,395.1304585,286.3553305,240.7235683,232.7206886,152.3758153,138.8288401,101.9114275,57.41463938,57.41463938,47.25440793,33.93610931,12.98646085,8.307334933
21/03/2018,293,396.5915638,436.0842983,485.8016475,468.562983,452.4539448,454.4831897,453.9405746,448.1118253,423.0526672,286.3553305,240.7235683,190.0696706,144.3729356,68.28813251,57.41463938,57.41463938,47.25440793,47.25440793,47.25440793,18.55520466,8.30278672
22/03/2018,294,396.5915638,433.7235705,485.8016475,468.562983,452.4539448,454.4831897,453.9405746,441.8470358,395.1304585,277.2829274,211.497454,190.0696706,81.83510778,59.47936476,47.25440793,37.86371491,27.76481755,22.87095353,18.55520466,15.04447237,8.30238264
23/03/2018,295.0000027,398.9580541,429.290046,476.6299705,468.599547,460.2730379,461.2435591,460.3569755,447.1862191,409.8788872,282.22999,238.7420108,203.8830753,138.9562763,94.59401732,73.86950514,63.37971166,53.45366631,47.79766259,36.77488781,24.97187176,8.297417053
24/03/2018,296,396.5915638,436.0842983,485.8016475,468.562983,452.4539448,454.4831897,453.9405746,441.8470358,395.1304585,277.2829274,240.7235683,190.0696706,144.3729356,87.1645054,57.41463938,57.41463938,47.25440793,47.25440793,22.87095353,12.98646085,8.296679823
25/03/2018,297,396.5915638,422.8164111,468.562983,451.1496001,452.4539448,454.4831897,453.9405746,441.8470358,423.0526672,286.3553305,240.7235683,232.7206886,152.3758153,138.8288401,128.7612349,101.9114275,66.22340713,57.41463938,57.41463938,47.25440793,8.293183357
26/03/2018,298,396.5915638,433.7235705,485.8016475,485.8016475,452.4539448,448.2184002,447.6757851,441.8470358,395.1304585,277.2829274,240.7235683,190.0696706,117.5231282,59.47936476,57.41463938,57.41463938,57.41463938,47.25440793,47.25440793,33.93610931,8.29266832
27/03/2018,298.9999849,399.3683516,426.0091287,472.3857588,464.8046687,455.0324827,454.1740532,452.6656,442.6748743,408.0187258,276.4587676,238.0548728,201.4187488,137.6078709,90.39052457,74.97043421,66.75857884,55.32689476,49.38604086,38.68455713,28.34704447,8.289100397
28/03/2018,299.9999985,399.642529,425.1173811,471.432185,464.2212908,454.4220751,453.1669199,451.670641,442.700304,409.2340216,275.0682199,237.79869,201.1230371,138.2135576,89.65434011,75.18823657,67.50315659,55.71084786,49.61733445,39.0398711,29.20039127,8.28594584
29/03/2018,300.9999879,399.9668005,424.2213056,470.5395407,463.7524227,454.0270273,452.4074352,450.973156,443.0343429,410.9106543,273.6590028,237.5011412,200.9057443,139.0518611,89.05200742,75.39114087,68.20502472,56.062978,49.79549628,39.35345226,30.04319556,8.28548672
30/03/2018,301.9999965,400.3302271,423.3330487,469.7111167,463.385053,453.8116596,451.8613282,450.5287024,443.5934683,412.8902241,272.2099784,237.1614596,200.7168795,140.0083169,88.55645877,75.57567887,68.86082954,56.38295553,49.92539689,39.62628784,30.86774074,8.28548672
31/03/2018,303.000005,400.721824,422.4645559,468.950231,463.1069036,453.742231,451.4960178,450.2943718,444.2947655,415.0154979,270.6977604,236.776415,200.5028086,140.9671415,88.14111181,75.73770345,69.46674029,56.66997496,50.0112138,39.85891037,31.66621859,8.28548672
01/04/2018,303.9999987,401.1305168,421.6276584,468.2602722,462.90629,453.7865139,451.2802989,450.2284215,445.0550044,417.1290814,269.0964395,236.3402863,200.2053509,141.8087293,87.77942808,75.87234431,70.01842147,56.9227455,50.05646213,40.05139807,32.43070047,8.28548672
02/04/2018,305.0000037,401.5450983,420.8341585,467.6447416,462.7719861,453.9133823,451.1840374,450.2899129,445.789708,419.0720857,267.3772738,235.8448031,199.7607999,142.4070693,87.44446567,75.97395726,70.51100269,57.13947882,50.06402091,40.20337279,33.15310807,8.276403253
03/04/2018,306,404.7716952,416.715922,466.7634052,464.4416208,457.5169504,452.304109,451.906573,447.9103645,442.1924982,292.4735439,241.0382285,214.9905239,181.5156605,99.28616484,86.43673062,83.11302188,62.38428673,51.58141156,42.97642852,40.08330349,8.27456016
04/04/2018,307,404.7716952,416.715922,464.1336916,462.3923533,455.4075195,452.340665,452.015096,445.9334156,414.7830597,244.9965779,233.43619,181.5156605,136.1148388,74.43762717,73.03846641,71.37661204,58.69543664,50.62477145,42.01978841,37.1785761,8.27382744
05/04/2018,308,404.7716952,416.715922,464.1336916,462.3923533,455.4075195,452.340665,451.9667363,445.9334156,414.7830597,256.8716259,233.43619,207.7031455,136.1148388,87.20359141,73.67076639,71.37661204,58.69543664,51.58141156,42.01978841,37.1785761,8.27254584
06/04/2018,309,404.7716952,416.715922,464.1336916,462.3923533,455.4075195,452.340665,451.9667363,448.9951616,414.7830597,256.8716259,233.43619,181.5156605,136.1148388,74.43762717,73.03846641,71.37661204,56.77055406,47.73164641,39.11506103,37.1785761,8.26346424
